y,kernel,gamma,C,mean_train_score,mean_test_score,score_gap,best_score,best_params
cAGR,linear,scale,1.0,0.619046103526507,0.5405256056030329,0.07852049792347415,0.548114116815524,1.6172438571077898
cAGR,linear,scale,1.0156280663718715,0.6218322764768601,0.5400192764891087,0.08181299998775138,0.548114116815524,1.6172438571077898
cAGR,linear,scale,1.0315003692022668,0.6219589389214452,0.5405268907023068,0.08143204821913841,0.548114116815524,1.6172438571077898
cAGR,linear,scale,1.04762072543477,0.6247455127023193,0.542550922058729,0.08219459064359025,0.548114116815524,1.6172438571077898
cAGR,linear,scale,1.063993011664413,0.626645048540576,0.540523035404485,0.08612201313609102,0.548114116815524,1.6172438571077898
cAGR,linear,scale,1.080621165069912,0.6280380949327006,0.5405243205037589,0.0875137744289417,0.548114116815524,1.6172438571077898
cAGR,linear,scale,1.0975091843604738,0.6287979092680033,0.5405256056030329,0.08827230366497041,0.548114116815524,1.6172438571077898
cAGR,linear,scale,1.114661130737398,0.6306976856045727,0.5405243205037589,0.09017336510081386,0.548114116815524,1.6172438571077898
cAGR,linear,scale,1.1320811288707076,0.6309506898293263,0.541536978731607,0.08941371109771934,0.548114116815524,1.6172438571077898
cAGR,linear,scale,1.1497733678910422,0.6328506264981041,0.5430572511726531,0.08979337532545095,0.548114116815524,1.6172438571077898
cAGR,linear,scale,1.1677421023970538,0.6334840188871341,0.5450825676283493,0.08840145125878485,0.548114116815524,1.6172438571077898
cAGR,linear,scale,1.185991653478544,0.6337371032779919,0.5450825676283493,0.08865453564964265,0.548114116815524,1.6172438571077898
cAGR,linear,scale,1.2045264097555923,0.6351302298362207,0.5445762385144253,0.09055399132179542,0.548114116815524,1.6172438571077898
cAGR,linear,scale,1.223350828433925,0.6346239007222966,0.5430572511726531,0.09156664954964344,0.548114116815524,1.6172438571077898
cAGR,linear,scale,1.2424694363767745,0.6356369597806656,0.5430559660733791,0.09258099370728645,0.548114116815524,1.6172438571077898
cAGR,linear,scale,1.2618868311934928,0.6361436095590063,0.5405243205037589,0.09561928905524741,0.548114116815524,1.6172438571077898
cAGR,linear,scale,1.2816076823451754,0.6374098331743372,0.5415356936323331,0.09587413954200408,0.548114116815524,1.6172438571077898
cAGR,linear,scale,1.3016367322675664,0.6391831073985298,0.5415331234337852,0.09764998396474456,0.548114116815524,1.6172438571077898
cAGR,linear,scale,1.32197879751151,0.6399429217338325,0.5430521107755574,0.09689081095827512,0.548114116815524,1.6172438571077898
cAGR,linear,scale,1.342638769901227,0.6409562212905139,0.5435571547902075,0.09739906650030639,0.548114116815524,1.6172438571077898
cAGR,linear,scale,1.3636216177106915,0.6413360482920611,0.5440634839041316,0.09727256438792953,0.548114116815524,1.6172438571077898
cAGR,linear,scale,1.384932386858393,0.6423492676826384,0.5440647690034055,0.09828449867923295,0.548114116815524,1.6172438571077898
cAGR,linear,scale,1.4065762021207706,0.6438690566854522,0.5440634839041316,0.09980557278132063,0.548114116815524,1.6172438571077898
cAGR,linear,scale,1.428558268364609,0.6456420904113322,0.5455850414444516,0.10005704896688061,0.548114116815524,1.6172438571077898
cAGR,linear,scale,1.4508838717986972,0.6467819722464948,0.5465976996722997,0.10018427257419515,0.548114116815524,1.6172438571077898
cAGR,linear,scale,1.4735583812450452,0.6483018414154127,0.5465976996722997,0.10170414174311304,0.548114116815524,1.6172438571077898
cAGR,linear,scale,1.4965872494299706,0.6491883181953007,0.5460926556576495,0.10309566253765112,0.548114116815524,1.6172438571077898
cAGR,linear,scale,1.5199760142953591,0.6502012970875655,0.5465976996722997,0.10360359741526581,0.548114116815524,1.6172438571077898
cAGR,linear,scale,1.54373030033042,0.6509612717550766,0.5465976996722997,0.10436357208277691,0.548114116815524,1.6172438571077898
cAGR,linear,scale,1.567855819924253,0.650961432087285,0.5471027436869498,0.10385868840033519,0.548114116815524,1.6172438571077898
cAGR,linear,scale,1.5923583747395544,0.6524815417545153,0.5465951294737519,0.10588641228076345,0.548114116815524,1.6172438571077898
cAGR,linear,scale,1.6172438571077898,0.6529881915328561,0.548114116815524,0.10487407471733212,0.548114116815524,1.6172438571077898
cAGR,linear,scale,1.642518251446172,0.6534947611450926,0.5476077877015999,0.10588697344349274,0.548114116815524,1.6172438571077898
cAGR,linear,scale,1.6681876356967833,0.6542545754803955,0.546593844374478,0.10766073110591745,0.548114116815524,1.6172438571077898
cAGR,linear,scale,1.6942581827881882,0.6545077400373575,0.546593844374478,0.10791389566287946,0.548114116815524,1.6172438571077898
cAGR,linear,scale,1.7207361621198887,0.655140891928075,0.545579901047356,0.10956099088071902,0.548114116815524,1.6172438571077898
cAGR,linear,scale,1.7476279410699778,0.6559007864294819,0.5465925592752041,0.10930822715427779,0.548114116815524,1.6172438571077898
cAGR,linear,scale,1.7749399865263569,0.6562807737632375,0.5460849450620061,0.11019582870123135,0.548114116815524,1.6172438571077898
cAGR,linear,scale,1.8026788664418798,0.6575473982090891,0.544058343507036,0.11348905470205317,0.548114116815524,1.6172438571077898
cAGR,linear,scale,1.8308512514138036,0.658180630265911,0.544058343507036,0.11412228675887504,0.548114116815524,1.6172438571077898
cAGR,linear,scale,1.859463916287923,0.6585606175996664,0.545072286834158,0.11348833076550846,0.548114116815524,1.6172438571077898
cAGR,linear,scale,1.8885237417877707,0.6595736766580355,0.5440596286063099,0.1155140480517256,0.548114116815524,1.6172438571077898
cAGR,linear,scale,1.9180377161692854,0.6600802462702721,0.5460849450620061,0.11399530120826595,0.548114116815524,1.6172438571077898
cAGR,linear,scale,1.9480129369013324,0.6613467905500197,0.5470976032898542,0.11424918726016542,0.548114116815524,1.6172438571077898
cAGR,linear,scale,1.9784566123724907,0.6622331871638034,0.5435520143931118,0.11868117277069157,0.548114116815524,1.6172438571077898
cAGR,linear,scale,2.0093760636245164,0.6637529761666172,0.544565957720234,0.11918701844638324,0.548114116815524,1.6172438571077898
cAGR,linear,scale,2.0407787261128902,0.6645128706680241,0.5440596286063099,0.12045324206171426,0.548114116815524,1.6172438571077898
cAGR,linear,scale,2.0726721514948863,0.6659058368940445,0.5445685279187817,0.12133730897526274,0.548114116815524,1.6172438571077898
cAGR,linear,scale,2.105064009445578,0.6671721406754797,0.5460888003598278,0.12108334031565193,0.548114116815524,1.6172438571077898
cAGR,linear,scale,2.137962089502232,0.6675522081753393,0.5465951294737519,0.12095707870158745,0.548114116815524,1.6172438571077898
