y,kernel,gamma,C,mean_train_score,mean_test_score,score_gap,best_score,best_params
cNEU,linear,scale,1.0,0.6594489381999502,0.5856300199190387,0.07381891828091147,0.5871515774593588,1.0975091843604738
cNEU,linear,scale,1.0156280663718715,0.660588900201217,0.5851249759043886,0.07546392429682836,0.5871515774593588,1.0975091843604738
cNEU,linear,scale,1.0315003692022668,0.661728621704171,0.5866439632461607,0.07508465845801027,0.5871515774593588,1.0975091843604738
cNEU,linear,scale,1.04762072543477,0.6619817862611331,0.5846173616911906,0.07736442456994252,0.5871515774593588,1.0975091843604738
cNEU,linear,scale,1.063993011664413,0.6628681027088127,0.5851249759043886,0.07774312680442408,0.5871515774593588,1.0975091843604738
cNEU,linear,scale,1.080621165069912,0.6632481702086724,0.5866452483454346,0.0766029218632378,0.5871515774593588,1.0975091843604738
cNEU,linear,scale,1.0975091843604738,0.6650208832701358,0.5871515774593588,0.077869305810777,0.5871515774593588,1.0975091843604738
cNEU,linear,scale,1.114661130737398,0.6652742081593062,0.5856325901175865,0.07964161804171965,0.5871515774593588,1.0975091843604738
cNEU,linear,scale,1.1320811288707076,0.6664140899944686,0.5851262610036625,0.08128782899080611,0.5871515774593588,1.0975091843604738
cNEU,linear,scale,1.1497733678910422,0.6669207397728093,0.5846199318897385,0.08230080788307081,0.5871515774593588,1.0975091843604738
cNEU,linear,scale,1.1677421023970538,0.666920579440601,0.5841136027758144,0.08280697666478665,0.5871515774593588,1.0975091843604738
cNEU,linear,scale,1.185991653478544,0.6676804739420079,0.5851275461029364,0.08255292783907153,0.5871515774593588,1.0975091843604738
cNEU,linear,scale,1.2045264097555923,0.669326925389407,0.5851275461029364,0.08419937928647059,0.5871515774593588,1.0975091843604738
cNEU,linear,scale,1.223350828433925,0.6703399844477758,0.5866452483454346,0.08369473610234113,0.5871515774593588,1.0975091843604738
cNEU,linear,scale,1.2424694363767745,0.6699602376123327,0.5856325901175865,0.0843276474947462,0.5871515774593588,1.0975091843604738
cNEU,linear,scale,1.2618868311934928,0.6703403852782966,0.5861389192315106,0.08420146604678602,0.5871515774593588,1.0975091843604738
cNEU,linear,scale,1.2816076823451754,0.670213482335399,0.5846199318897385,0.08559355044566053,0.5871515774593588,1.0975091843604738
cNEU,linear,scale,1.3016367322675664,0.6707200519476355,0.5841123176765405,0.08660773427109503,0.5871515774593588,1.0975091843604738
cNEU,linear,scale,1.32197879751151,0.6718597734505897,0.5851275461029364,0.08673222734765329,0.5871515774593588,1.0975091843604738
cNEU,linear,scale,1.342638769901227,0.6718597734505896,0.5810756280922701,0.09078414535831947,0.5871515774593588,1.0975091843604738
cNEU,linear,scale,1.3636216177106915,0.6726197481181007,0.5810756280922701,0.09154412002583057,0.5871515774593588,1.0975091843604738
cNEU,linear,scale,1.384932386858393,0.6723665033950346,0.5810743429929961,0.09129216040203847,0.5871515774593588,1.0975091843604738
cNEU,linear,scale,1.4065762021207706,0.6733797227856118,0.5810743429929961,0.09230537979261566,0.5871515774593588,1.0975091843604738
cNEU,linear,scale,1.428558268364609,0.6733797227856118,0.5805667287797982,0.09281299400581355,0.5871515774593588,1.0975091843604738
cNEU,linear,scale,1.4508838717986972,0.6732531405071307,0.5790464563387522,0.09420668416837852,0.5871515774593588,1.0975091843604738
cNEU,linear,scale,1.4735583812450452,0.6737597902854715,0.5790464563387522,0.09471333394671932,0.5871515774593588,1.0975091843604738
cNEU,linear,scale,1.4965872494299706,0.6743931826745015,0.5790464563387522,0.09534672633574937,0.5871515774593588,1.0975091843604738
cNEU,linear,scale,1.5199760142953591,0.6746464273975677,0.5785401272248281,0.09610630017273969,0.5871515774593588,1.0975091843604738
cNEU,linear,scale,1.54373030033042,0.6746464273975677,0.57752746899698,0.09711895840058771,0.5871515774593588,1.0975091843604738
cNEU,linear,scale,1.567855819924253,0.6754061615667664,0.57752746899698,0.09787869256978632,0.5871515774593588,1.0975091843604738
cNEU,linear,scale,1.5923583747395544,0.676672705846514,0.5785388421255542,0.09813386372095978,0.5871515774593588,1.0975091843604738
cNEU,linear,scale,1.6172438571077898,0.6775593429586102,0.577018569684508,0.10054077327410216,0.5871515774593588,1.0975091843604738
cNEU,linear,scale,1.642518251446172,0.6788258070722537,0.5770172845852342,0.10180852248701955,0.5871515774593588,1.0975091843604738
cNEU,linear,scale,1.6681876356967833,0.6797122036860375,0.5795515003534023,0.10016070333263516,0.5871515774593588,1.0975091843604738
cNEU,linear,scale,1.6942581827881882,0.680345355576755,0.5795515003534023,0.10079385522335271,0.5871515774593588,1.0975091843604738
cNEU,linear,scale,1.7207361621198887,0.6808520053550957,0.5780312279123563,0.10282077744273943,0.5871515774593588,1.0975091843604738
cNEU,linear,scale,1.7476279410699778,0.6816118196903985,0.5770159994859603,0.10459582020443825,0.5871515774593588,1.0975091843604738
cNEU,linear,scale,1.7749399865263569,0.6818651445795688,0.5775223285998843,0.10434281597968453,0.5871515774593588,1.0975091843604738
