movie_name,char,cEXT,cNEU,cAGR,cCON,cOPN
Amadeus,JOSEPH,0.3150511601469636,0.26835731719435896,0.4913151254435567,0.48763993260316496,0.8381588749582024
Amadeus,SALIERI,0.3893245808744109,0.3800151964228955,0.5564557266793605,0.5527808944356065,0.8408448110018447
War-for-the-Planet-of-the-Apes,THE COLONEL,0.4234781500470463,0.3707672376862361,0.3984778411319978,0.46412384368994364,0.751366367265799
War-for-the-Planet-of-the-Apes,CAESAR,0.348539264230578,0.3538571192299123,0.4724883370751455,0.4380155979314948,0.7118329523174716
Snow-White-and-the-Huntsman,ERIC,0.5,0.5617167932226484,0.45660927631085835,0.491195096299258,0.8785072610617474
Snow-White-and-the-Huntsman,SNOW WHITE,0.4911211883910653,0.5377134940293138,0.48175949798239465,0.5,0.8420550454759453
Snow-White-and-the-Huntsman,RAVENNA,0.4778328845726435,0.5404554435570318,0.5,0.4502928282764472,0.8816455319764033
Snow-White-and-the-Huntsman,FINN,0.528136569948904,0.509680269900073,0.46816728803276164,0.4317537302609162,0.8714464378570893
Bad-Teacher,AMY,0.5872768469717871,0.46756826482849057,0.5611286125296535,0.5251790620777831,0.730333451309847
Bad-Teacher,ELIZABETH,0.5599343418397285,0.6120916148877099,0.426525322973168,0.5171484341622123,0.8124848157311275
Bad-Teacher,SCOTT,0.5756829418044941,0.5226234137458483,0.5093801578142646,0.5479099071005342,0.7563733005418364
Ninotchka,LEON,0.40691909264394527,0.513518426756381,0.43670187076968386,0.4869465427614821,0.8398163829247256
Ninotchka,SWANA,0.4689588092667584,0.4775706426493207,0.4781951285979059,0.5224558724864339,0.8479082729906942
Ninotchka,NINOTCHKA,0.41616076407454516,0.4767582043069713,0.4932236693785267,0.5252496830784531,0.84309655484824
Truman-Show-The,TRUMAN,0.47063123656826555,0.5842474669238934,0.5503874674155027,0.4481269729554925,0.8530471864830532
Truman-Show-The,CHRISTOF,0.36542462745729787,0.48444129199843977,0.4788616639368673,0.46790921266353563,0.8320456246865243
Truman-Show-The,MERYL,0.3943818278730341,0.41504241595791985,0.43539046125997544,0.43921898521753716,0.7249144467913397
American-Shaolin-King-of-Kickboxers-II,ANGLE ON DREW,0.4544798073100877,0.3506574506918619,0.4432423005801079,0.40609558248409805,0.8388077347766802
American-Shaolin-King-of-Kickboxers-II,DREW,0.48061102688211327,0.4243039045843767,0.4135143814947696,0.45070275682728417,0.8168178062431313
American-Shaolin-King-of-Kickboxers-II,SAN DE,0.48640544309868183,0.3319803256933342,0.42734913880867526,0.5,0.7973392985567287
American-Shaolin-King-of-Kickboxers-II,GAO,0.44587699726534513,0.28353951420337853,0.426238738347515,0.4487928040422465,0.7367908804915888
American-Shaolin-King-of-Kickboxers-II,D.S.,0.424970072047785,0.45974937538361826,0.3469960727103363,0.42239475560301726,0.810704146684152
Crazy-Stupid-Love,CAL,0.5428517231779252,0.5839702127061434,0.4520003965163064,0.41487106261217466,0.785599608121905
Crazy-Stupid-Love,TRACY,0.5134232829087712,0.6354612302634705,0.48484647565043926,0.47778415602295216,0.6430975529935734
Crazy-Stupid-Love,JACOB,0.5671767646233197,0.5571943075045591,0.5350323726530422,0.42653804298596143,0.6696990062792767
Crazylove,LETTY,0.6049525612038116,0.680774306231613,0.5234657332234813,0.5761164228076266,0.7094006726039215
Crazylove,PAUL,0.6131626862802795,0.4610491416445635,0.5618773703630943,0.594913183266708,0.684580056851026
Crazylove,MICHAEL,0.5156166458551787,0.5641429438667185,0.5207385031461087,0.6044141013911829,0.8032633513110076
A-Serious-Man,VOICE,0.4841939823897598,0.28526859198055887,0.4846211490451118,0.40791617034408906,0.8728657899516542
A-Serious-Man,DANNY,0.4132019107066599,0.37634881253410285,0.36876940053274515,0.371305855040281,0.6778294026576268
A-Serious-Man,LARRY,0.5,0.4638416616822931,0.5106648415316816,0.543657815111866,0.8045848706008509
A-Serious-Man,SARAH,0.4850258926435178,0.5158037628037903,0.5104259327729064,0.4143396516694368,0.7110696728965649
A-Serious-Man,ARTHUR,0.5162544300498553,0.4802009963355208,0.4325881680951855,0.39203238928797673,0.772806282751655
A-Serious-Man,DON,0.4838203045345049,0.40974629760286213,0.5,0.4748685491298284,0.7481569450445575
Fighter-The,MICKY,0.5592451421387706,0.42549076763094273,0.35485450770262517,0.4174634545265654,0.7189133567713336
Fighter-The,DICKY,0.5,0.420850075071736,0.3902169138031404,0.3885633982598768,0.8250619720810127
Fighter-The,ALICE,0.5528874937122098,0.426681455870969,0.4022527695960711,0.4312925573595381,0.7513360321013661
Fighter-The,CHARLENE,0.5184379264980636,0.5,0.4159541028913124,0.43759300635801185,0.7607541384599655
Fighter-The,MICKEY O'KEEFE,0.5852464016762442,0.34779687428010175,0.4439478728158931,0.4609827333197707,0.7670378178703713
Orphan,KATE,0.5461034362909863,0.6345770322915494,0.49495087817724936,0.5,0.7852606809004479
Orphan,RATE,0.5222122007145044,0.5,0.5657486870878845,0.479201000252781,0.7377830730085545
Orphan,JOHN,0.5704260466150138,0.5956532229230757,0.5219843463955768,0.5241319771243919,0.8404981545661562
Orphan,DR. BROWNING,0.5523554801936087,0.5886508215431366,0.5566993112960045,0.5663550923251806,0.745740491114028
Orphan,DANIEL,0.5918229846221065,0.5468319952541222,0.5613581343461903,0.4591346030871465,0.7375190096246698
Orphan,SISTER ABIGAIL,0.5418470704102729,0.5,0.5806905049031655,0.5352696949245686,0.8728206061939477
Orphan,ESTHER,0.4847469288758517,0.6421685874284462,0.521992473731095,0.4258601018508333,0.8846120071799427
Orphan,DORIS,0.36877474838319824,0.3306032391606951,0.5418194416504791,0.5602685183923477,0.7122585067172162
You-Can-Count-On-Me,SAMMY,0.5526474190909056,0.6453412875210666,0.511542806363139,0.5255390662116297,0.5720325611505559
You-Can-Count-On-Me,TERRY,0.5522123308852566,0.5763240250061039,0.5,0.5151505581492859,0.6305314072454343
Godfather-Part-III-The,HAGEN,0.6301415568064421,0.30375000930029405,0.5375140691936375,0.48842992460961765,0.5763597388234496
Godfather-Part-III-The,ANOTHER ANGLE,0.5,0.24933364477845274,0.4874230983434857,0.518319393647171,0.8059551082934135
Godfather-Part-III-The,TONY,0.47396238300307586,0.3363082045882915,0.5240470641084007,0.5716177687954309,0.648947232739394
Godfather-Part-III-The,MOREEOUSE,0.5052792692594968,0.28404775867743975,0.41810787398079596,0.3958456846152589,0.5875627962730683
Godfather-Part-III-The,MOREHOUSE,0.5863310278870932,0.41625648691112593,0.5088338703028098,0.46157597123889155,0.6232827182988382
Godfather-Part-III-The,EAGEN,0.6290280836128597,0.28647818791920276,0.5499108543224233,0.48877368269720783,0.5691240692655845
Godfather-Part-III-The,3RD INTERROGATOR,0.5386626461126989,0.33289857126733907,0.5050151498792063,0.3532218822124315,0.5840838005928468
Godfather-Part-III-The,BRADY,0.5294847198730538,0.40887949345441105,0.47412291197475537,0.5492569114822692,0.6620226010458661
Godfather-Part-III-The,MAATROCINA,0.5635557043291242,0.40169419975315696,0.5432551386085108,0.4494303740128223,0.7211733886804219
Godfather-Part-III-The,MAATRCCINA,0.4840680960315817,0.39548671445676326,0.5,0.468744858522203,0.6425503246749269
Godfather-Part-III-The,ELIZABETH,0.4491198646444454,0.29990563336014453,0.4760096040034912,0.4757051633096705,0.804675174562857
Godfather-Part-III-The,SANTINO,0.45056500846779135,0.43231114372280116,0.3834992333671468,0.340777479096994,0.6595857611141177
Godfather-Part-III-The,CROCE,0.5079509040683965,0.3326481755965592,0.45208640354945007,0.4630614088261122,0.6872347391620021
Godfather-Part-III-The,LAMPONE,0.5191061876505196,0.20768049000748984,0.43643277910386435,0.45524719387110485,0.7693901414726504
Godfather-Part-III-The,INSTRUCTOR,0.5,0.3829663685891134,0.4038182562108466,0.348258581784576,0.7460084496797567
Godfather-Part-III-The,ROBERTO,0.4213513824243266,0.30718972660022825,0.5170917347178674,0.4632458568222585,0.6652623087601576
Godfather-Part-III-The,JORGE,0.4015754235101779,0.20158319556718696,0.4835367596992964,0.4378996573333924,0.8015783459468467
Godfather-Part-III-The,DEVITO,0.4892838858795842,0.2800987718093024,0.5062959246732587,0.5187692578836942,0.6860518199994153
Godfather-Part-III-The,AUGUSTO,0.626062479348939,0.2531658407910827,0.561061329531916,0.49272268363006305,0.6242788971604402
Godfather-Part-III-The,CLOSER,0.5214544055900675,0.33257204174556754,0.5705476683279264,0.4197572368844254,0.7740914836583326
Godfather-Part-III-The,MICHAEL,0.4465546579597903,0.41859243583479905,0.45370307745646155,0.523452085264801,0.6005811491864051
Godfather-Part-III-The,GEARY,0.6211002188852205,0.26055488240586117,0.5665573588783532,0.5090328604072515,0.6761614930833681
Ordinary-People,CALVIN,0.5763036050648874,0.593911393030207,0.5280997760563443,0.5364156454630992,0.6742701019302375
Ordinary-People,CONRAD,0.5463103322374178,0.6975327190197106,0.4681210331281313,0.4840956785733577,0.533383565110073
Ordinary-People,DR BERGER,0.4875592874618072,0.7275005390719597,0.5434416767986721,0.5054621412881747,0.509456599728968
White-Christmas,BOB,0.5403753405096947,0.34316706489988263,0.5281943569743114,0.600809054029645,0.756113380628503
White-Christmas,PHIL,0.582221531410118,0.5289393153497856,0.5267815356124013,0.5333777598530397,0.8125298633739605
Source-Code,COLTER,0.5258941748850382,0.47498290124149234,0.46577045326563854,0.441864171014631,0.7854527237361785
Source-Code,CHRISTINA,0.5667710631578057,0.5289063328688083,0.5210098457783072,0.47850069365744785,0.7485361661678013
Source-Code,GOODWIN,0.44501999555704363,0.2597120003638013,0.5099676512021685,0.4559692977531637,0.7840729473402664
Pet-Sematary,LOUIS,0.5074496298087584,0.5358312676428653,0.5167530857552942,0.4657928104286169,0.7051414394916087
Pet-Sematary,JUD,0.443127953615302,0.5,0.5,0.43542564930019306,0.8050631901071499
Roommate-The,SARA,0.5839197243019505,0.5502199480831916,0.5670989831996542,0.4715883445780335,0.845888794510478
Roommate-The,REBECCA,0.5284123336318927,0.6480048322349955,0.5366521760060214,0.48396701505030937,0.8098380579720964
Hitchhikers-Guide-to-the-Galaxy-The,ARTHUR,0.36358922434573526,0.5251242079230013,0.40725414143888206,0.4084026429537447,0.8245579966362635
Hitchhikers-Guide-to-the-Galaxy-The,FORD,0.3362876885549411,0.42939466483360694,0.4549709448225959,0.35448833380032196,0.8618156419934238
Hitchhikers-Guide-to-the-Galaxy-The,ZAPHOD,0.423658487883911,0.4222831093207074,0.4788990301628156,0.3607072674765256,0.8646206282585865
Foxcatcher,MARK,0.5225108093667107,0.42767061446648263,0.5,0.5893886525933004,0.6813621642217362
Foxcatcher,DU PONT,0.4515346275823815,0.31446333697037265,0.5151825389734328,0.5850709738636864,0.7543297776335792
Assassins,RATH,0.4463398641833508,0.5335240471048215,0.4306872767650208,0.43119149031584814,0.7821123693587146
Talented-Mr-Ripley-The,RIPLEY,0.4649515157360862,0.476399266470827,0.5,0.5436183081953042,0.7423262737800806
Talented-Mr-Ripley-The,DICKIE,0.44831201642014906,0.45909883359701403,0.5130361056668252,0.48207822805691497,0.7287116369348268
Ex-Machina,CALEB,0.41969691526389663,0.4796808138266239,0.45197636277928854,0.41132976809432603,0.7985699652976782
Deadpool,DEADPOOL,0.5358027262163921,0.5162087613326262,0.4309007954977161,0.38929259384074266,0.8199976854945369
Deadpool,WADE,0.5770924479543401,0.5409252767855837,0.3947825013203666,0.36073080904499244,0.8324161615261648
Deadpool,VANESSA,0.4948586710642628,0.6058501438647185,0.4167373347275501,0.3806692330148744,0.8127174183152143
Woodsman-The,WALTER,0.5,0.5931784251497807,0.4827021053953644,0.47658616940875903,0.7295064427365293
Prom-Night,ALEX,0.46389808477986866,0.3389426496546816,0.4871536406429971,0.45069942665676516,0.7502957078404371
Prom-Night,KIM,0.5369803172271742,0.5679292617722714,0.5619733423577447,0.5,0.8439710759641854
Prom-Night,WENDY,0.527667861443389,0.4694854802276447,0.5149274592843662,0.3804260077198293,0.8535721798235675
Prom-Night,KELLY,0.6087524391963863,0.6042288777009124,0.4490860423316825,0.39987452850722655,0.8237689516013927
Prom-Night,HAMMOND,0.38098407363543607,0.5089468983138938,0.5,0.5308075704437499,0.6966814904014014
Prom-Night,LOU,0.5561191123405886,0.4854875661339686,0.4568024696657441,0.3761019030423595,0.7518680904516877
Sweet-Hereafter-The,MITCHELL,0.5184480108509045,0.5472119714693925,0.5854149748468814,0.5089452585680132,0.7600031898341763
Dry-White-Season-A,BEN,0.45996715095698065,0.5150521719491984,0.5251135935551874,0.4915059501927508,0.7692871625857232
Dry-White-Season-A,SUSAN,0.4287076298372022,0.6046110238439575,0.5797471083645598,0.44355512162120087,0.754361425452784
Dry-White-Season-A,STANLEY,0.5143183433896539,0.5502280367623977,0.5,0.43597204998834255,0.8459587446162808
Dry-White-Season-A,STOLZ,0.4096496633031456,0.4141937302469345,0.44322329409256217,0.43507837299697627,0.7119975997829042
Dry-White-Season-A,MELANIE,0.3587300390463137,0.5692592388373904,0.4200224658069833,0.41567334186317284,0.8421344421727003
Producer-The,BIALYSTOCK,0.5161817816182603,0.4768896358458068,0.4268547643913224,0.37473161861787274,0.8616903744979458
Producer-The,BLOOM,0.5180693198362345,0.5748856371669295,0.4509357300156455,0.43302462890137,0.8792017044708197
Producer-The,LIEBKIND,0.32196493163154655,0.5052050453055772,0.4259777898233991,0.3787159672949203,0.7786702998622281
Analyze-This,VITTI,0.4849664589041329,0.6186187333904175,0.4019163403965055,0.45622555874781573,0.711435434985846
Analyze-This,BEN,0.41381132606261906,0.672008530923761,0.4692527580093712,0.4796110062203083,0.789033968917571
Analyze-This,JELLY,0.4724312730235243,0.5,0.42111195307346133,0.43691139213943275,0.7701909698978483
Danish-Girl-The,GERDA,0.4535045296567038,0.5618061797448691,0.4889516912655398,0.4765226982173003,0.788580578099142
Danish-Girl-The,EINAR,0.4707805114111406,0.46586408196738666,0.5313407707816031,0.48915491249445164,0.7958922406640474
Distinguished-Gentleman-The,TOMMY,0.5346445742347957,0.4248646407182658,0.46611289529996325,0.5155383738366212,0.8395098682414861
Distinguished-Gentleman-The,LORETTA,0.636931028773954,0.3273748142433127,0.522565086949488,0.5127166849407512,0.7393641902234421
Distinguished-Gentleman-The,DODGE,0.5608375665181172,0.25650580583108473,0.47817904114826465,0.5619003437481639,0.7871300083733394
Distinguished-Gentleman-The,CELIA,0.5,0.2794755951218975,0.48424600418789776,0.5408223344143112,0.7723963873691108
Distinguished-Gentleman-The,MARSHALL,0.5817436926443667,0.39495383872116313,0.3925753688503958,0.494076923864388,0.7258280628132094
500-Days-of-Summer,TOM,0.6387394957839327,0.6482288978907103,0.49041227064243165,0.46515372562160745,0.7656355656716384
500-Days-of-Summer,SUMMER,0.5530636977177746,0.5830120437431596,0.48955027736186063,0.5340474713544477,0.7458878077803202
Fair-Game,VALERIE,0.38330702948563955,0.4186606473750223,0.5061472897388891,0.4930731491650729,0.7125429884187615
Fair-Game,BILL,0.5964271095558933,0.2546009122913081,0.5188885935431791,0.5145036816057829,0.6788107137518389
Fair-Game,JOE,0.5,0.43932626685139886,0.4592739523126446,0.4705537991781899,0.671097286500036
Fair-Game,MIKE,0.4194968436943281,0.31375982131751795,0.48422640306523157,0.5,0.5625891783444784
Fair-Game,JOE WILSON,0.37896841229062334,0.43028464615627954,0.47538033479045416,0.516720178736804,0.6754767518913949
Fair-Game,SAWSAN,0.3800878651270049,0.31988842576699295,0.5519085547399363,0.5525587881579906,0.6446734292552044
Hellbound-Hellraiser-II,KIRSTY,0.46746922460946205,0.5906193879999846,0.5,0.4174757449552375,0.6962533907274228
Hellbound-Hellraiser-II,JULIA,0.5772420345537261,0.7096669332347686,0.5240911058005208,0.44072086468334354,0.7597283152193334
Blade-Trinity,DANICA,0.446467564344215,0.28409650000910924,0.38919152194080003,0.46166711331720506,0.787706148957923
Blade-Trinity,BLADE,0.5386725156985491,0.39654712629643185,0.43391194603770794,0.407420449143159,0.8297367504416713
Blade-Trinity,KING,0.4525402672118931,0.44582604186529706,0.4064359877828878,0.34766204084315044,0.8768716107377886
Nightmare-Before-Christmas-The,MAYOR,0.6502971943299687,0.3906139743608167,0.561607433302387,0.5,0.753859715198634
Nightmare-Before-Christmas-The,JACK,0.5571773290675394,0.5824344314143085,0.562792958524955,0.5,0.7740661319362183
Nightmare-Before-Christmas-The,DR. FINKELSTEIN,0.5,0.54457040519091,0.5117958238371144,0.4651017240769696,0.8720894054760856
Nightmare-Before-Christmas-The,SALLY,0.5065336004401966,0.5764760027184992,0.5444850007822939,0.3931647733076381,0.7696928493329169
Game-6,NICKY,0.4509338423959004,0.5322299355243377,0.4471988570957614,0.5,0.8035095897805432
Game-6,LAUREL,0.4153856178162651,0.3869679551508552,0.5,0.5,0.5474622261214894
Game-6,ELLIOT,0.5,0.4673376908788584,0.47443632859830476,0.4488903032171717,0.887941434681523
Pirates-of-the-Caribbean-Dead-Mans-Chest,ELIZABETH SWANN,0.6140402776589146,0.3860915357729517,0.5417221991516122,0.43721859465574725,0.6868919989625276
Pirates-of-the-Caribbean-Dead-Mans-Chest,WILL TURNER,0.4724961762407271,0.42699158558347855,0.5321241102622367,0.4203307523512705,0.7012741273545463
Pirates-of-the-Caribbean-Dead-Mans-Chest,JACK SPARROW,0.46530859692894333,0.46604865761502706,0.46625890667997005,0.3892865323779394,0.8015996158215839
Big-Lebowski-The,DUDE,0.4762744735580108,0.6158293165983396,0.3406690515984961,0.33806747963054884,0.8666168577751374
Big-Lebowski-The,WALTER,0.4758392814786469,0.6137050759293814,0.33335546081776146,0.3226442614176903,0.8231295423984015
Big-Lebowski-The,MAUDE,0.4465225245272331,0.492911059472642,0.41357637015332144,0.3882223040071882,0.9122950916157884
Rock-The,HUMMEL,0.4598631547367026,0.29612478336118575,0.45295537082202675,0.44813645775378125,0.7377130147093239
Rock-The,GOODSPEED,0.40187714907685235,0.3712380717117992,0.4246758908240573,0.439595204607645,0.8374704700198777
Rock-The,F.B.I. DIRECTOR WOMACK,0.4661127027280813,0.2664489914109557,0.4660231559817658,0.4243977299644452,0.8069019876106079
Rock-The,MASON,0.47261081470930966,0.4506553512185692,0.3800534824647334,0.40809928141660956,0.8415266007767974
187,TREVOR,0.5526837608673545,0.35639048439543597,0.4397055615460859,0.4343106718278222,0.7193961500702237
187,ELLEN,0.5453163402532659,0.5502851510697085,0.49456326184912486,0.46647152786090523,0.6997778396476204
Queen-of-the-Damned,LESTAT,0.3452957563602908,0.4370364562811637,0.4795267836521321,0.44047111612274775,0.8176589452805708
Queen-of-the-Damned,JESSE,0.4833867109092268,0.420569480340876,0.5440068740890672,0.4312288163656353,0.8468135683320072
Being-John-Malkovich,LOTTE,0.48661698962693406,0.6419781500372154,0.46317733636322517,0.4149736808929771,0.82431146857403
Being-John-Malkovich,CRAIG,0.4773776688538251,0.5811137645342448,0.47706987534117634,0.3993350160178383,0.9064433501732156
Being-John-Malkovich,MAXINE,0.49320436737050055,0.5496929970738107,0.4039346672099173,0.3618122106034865,0.85728830872015
Star-Trek,SPOCK,0.34139514469315096,0.39621401294444536,0.4564666524540101,0.4771363261457711,0.8120230952824817
Star-Trek,UHURA,0.427520743141704,0.27197997342788915,0.438774156131848,0.38544582080604145,0.8305043059738686
Star-Trek,KIRK,0.40393556354346244,0.45637697410892275,0.44154701798634466,0.3657949102857081,0.7843779700754019
Star-Trek,PIKE,0.455817568500249,0.25054507141872984,0.4810166658709557,0.46009754928391694,0.7494862950565551
Star-Trek,MCCOY,0.38011609333979807,0.41382122131334637,0.4162912643778143,0.4207207625787029,0.7659395231786481
Star-Trek,SPOCK PRIME,0.34341064285692535,0.357785886990389,0.48918255375660635,0.43164598809031063,0.7922232753521453
Fugitive-The,KIMBLE,0.4564094419207123,0.381432219248953,0.4613367623815148,0.4750456268850727,0.6086614523203354
Fugitive-The,NICHOLS,0.48632140687747005,0.3595727403676558,0.5158094195604049,0.5,0.7674645298845316
Fugitive-The,GERARD,0.5499737609868979,0.3484187936342059,0.5654782995019693,0.5154117621814274,0.8548356778992499
Fugitive-The,BIGGS,0.5319059202677016,0.30133363506810473,0.46070370355542106,0.38915040621911395,0.8458942169345305
Fugitive-The,RENFRO,0.5450079995356687,0.25564322562442593,0.5534284632354869,0.4212952162694317,0.833238175140121
Siege-The,DEVEREAUX,0.4305427353039932,0.41482765459076204,0.42594197233011444,0.43539694252225136,0.6753094537694788
Siege-The,FRANK,0.4726762317516264,0.45071777517541856,0.3981101443559672,0.3718558389709044,0.7832469645004827
Siege-The,HUB,0.4766697925414984,0.36210695496612155,0.4469243515800164,0.4270375095991484,0.7677127072812036
Siege-The,ELISE,0.5248503175128589,0.43649164436895244,0.47187955423794037,0.4649396461404501,0.7656038917736016
Law-Abiding-Citizen,CLYDE,0.49038918681410193,0.4384248836601235,0.48069448919070273,0.45194298688050794,0.8608522221262381
Law-Abiding-Citizen,NICK,0.5357842744396191,0.47734644406509547,0.4780318962357067,0.4894860704190504,0.7668593017760541
Law-Abiding-Citizen,CANTRELL,0.5508848118539535,0.41306562957331455,0.5,0.5381730832979521,0.7060058732012158
Island-The,LINCOLN,0.48469382431784713,0.5503328306421594,0.4679631596260354,0.4769840376335292,0.8136891642213434
Island-The,ESTER,0.48034351749314913,0.620357538007416,0.5400427425295276,0.5868939989577543,0.6580232720211444
Island-The,MERRICK,0.5076209978652028,0.40231827765797423,0.4824364455204564,0.4799035741098891,0.8416522943500775
Ted,JOHN,0.5836002004067155,0.6225695497170322,0.4507817525996004,0.4424430244860374,0.8137095676883964
Ted,TED,0.5881061695944865,0.5882588172552862,0.40699935825331185,0.3470644151209403,0.771767538841332
Ted,LORI,0.6033405730561221,0.6164064954937395,0.42801942108295166,0.4683442486648548,0.7247447388212125
Ted,REX,0.6848913388668849,0.49118091517389306,0.5130171374205962,0.4176607840372925,0.6757157227477045
Haunting-The,NELL,0.4652385320334762,0.6190978672497364,0.5245116879221303,0.582295117077183,0.7529941962659268
Pet-Sematary-II,GEOFF,0.5,0.5834434709863489,0.5406360499259437,0.46678869625038294,0.8048198345365642
Pet-Sematary-II,CHASE,0.39242728286905293,0.5750089053598534,0.5222485187221083,0.5,0.741959071267872
Pet-Sematary-II,GUS,0.6029899507296775,0.5730453714424019,0.40924002603766274,0.45651661880672173,0.7636156923484393
Day-of-the-Dead,RHODES,0.45026951830282674,0.46189010441376915,0.4553651939051603,0.38594791355874575,0.7659617295985542
Day-of-the-Dead,JOHN,0.4723214264459271,0.4089482871089343,0.4388298525941918,0.4222935757743915,0.7616790394215127
Flight,NICOLE,0.5362084114474946,0.48517251192081856,0.4530098271030859,0.4471203815668084,0.7272735697441411
Flight,WHIP,0.5333289546039588,0.4515570796484866,0.5,0.5,0.769019279392377
Flight,EVANS,0.48621273511171753,0.3717034296593332,0.5251080887828892,0.5,0.7008231380732156
12-and-Holding,JACOB,0.6318067304672483,0.6775570936697711,0.4422140001654069,0.4244547010825554,0.7054832863205798
12-and-Holding,MALEE,0.6064073468545391,0.6703705749238896,0.5845657493842896,0.5384284121057754,0.6849444042393621
Great-Gatsby-The,NICK,0.4894444502223607,0.48144975740809104,0.41895492818283686,0.48051718132689997,0.810518897517935
Great-Gatsby-The,TOM,0.5718948041281892,0.4047511958031332,0.4312711833178786,0.4350882197112965,0.7640696076998509
Great-Gatsby-The,GATSBY,0.47969969190199924,0.48657583914955366,0.5453621323570438,0.5445332355597463,0.6469572991106428
Repo-Man,OTTO,0.5242491094879075,0.5,0.36896477909305797,0.35258867361297025,0.8241404537704523
Repo-Man,BUD,0.48680434555546764,0.5477979901984785,0.3810644377564169,0.43343238688660324,0.7901608219177351
Repo-Man,MARLENE,0.4817955967205893,0.4327941666158426,0.450469763360273,0.5,0.6379959362784589
Repo-Man,LEILA,0.49133574835521127,0.4438304648470207,0.5117733088541855,0.3601756313559112,0.751002653377863
Long-Kiss-Goodnight-The,SAMANTHA,0.5594981013262,0.5555962967617545,0.4649537572793975,0.4113729357317641,0.8084275507269818
Long-Kiss-Goodnight-The,HENESSEY,0.5852685489419388,0.5678493408108596,0.47567220444830705,0.39634048526657567,0.7451473758042297
Long-Kiss-Goodnight-The,TIMOTHY,0.5572813855324483,0.48687007789855163,0.4845042695341942,0.44840514722511876,0.796689188907527
Long-Kiss-Goodnight-The,CHARLY,0.5411933595996306,0.4474391063676926,0.45943975157638967,0.4233052220596739,0.7974896465919283
Jeux-Interdits,MICHEL DOLLÉ,0.32264440409576867,0.425409350712651,0.44890963433193626,0.4734135175228818,0.8067862020431065
Jeux-Interdits,PAULETTE,0.31744861794829715,0.6423884591292549,0.5104004326407001,0.3862600004596498,0.6647718341871266
Rebel-Without-A-Cause,JUDY,0.48318004839505924,0.714522891387805,0.4868506899715641,0.4447590703671793,0.6794252815662748
Rebel-Without-A-Cause,JIM,0.42942955030780466,0.6780953289308675,0.5,0.48637082706386636,0.738039186057307
Rebel-Without-A-Cause,PLATO,0.31358247662685645,0.5511551815256927,0.5070400871104482,0.4815154851380085,0.6709477814239424
Autumn-in-New-York,WILLS,0.5,0.679769301294081,0.5177572070832854,0.5383628822795979,0.753428989679835
Autumn-in-New-York,CHARLOTTE,0.5114379101762604,0.6875299343354038,0.4332844224127566,0.46969587171582045,0.7868478071498529
Autumn-in-New-York,JOHN,0.5840032871953775,0.5201021952882208,0.4637245472158202,0.4049984847748835,0.7837939882938637
All-About-Steve,MARY,0.4479180167293808,0.5953814304945746,0.46758351686861765,0.5080928573933647,0.8646806584355488
All-About-Steve,ANGUS,0.5066232030661628,0.41027126011337034,0.4693597310439749,0.4561980427112371,0.8431863658784258
All-About-Steve,STEVE,0.5,0.5645338842122323,0.47810939984773876,0.4638954443801942,0.822181101648295
All-About-Steve,HARTMAN,0.46507553202228263,0.5428047080159732,0.4947923059322002,0.43798083373709756,0.859235254722964
All-About-Steve,HOWARD,0.4613223446075202,0.4180349592273539,0.5,0.46109669903956024,0.6983533453556106
Descendants-The,MATT,0.5707905613255598,0.5854199694358642,0.5204454012840618,0.4473549906270685,0.7797421785744966
Descendants-The,SCOTTIE,0.46114236520299395,0.7326595902403173,0.5,0.41868872142918734,0.7543022667567117
Descendants-The,ALEXANDRA,0.5531453040347953,0.6184453036079863,0.49148819914852876,0.4688806796126477,0.7341394293558335
Lord-of-War,YURI,0.37661296230998237,0.4680168161730971,0.40880852954676217,0.42728735671256146,0.8770300930673917
Lord-of-War,VITALY,0.38092619777587394,0.4220844313674294,0.5,0.4286833098263112,0.6964405337497994
Lord-of-War,AVA,0.4538475061259804,0.6230375016790686,0.5619994144730908,0.5,0.669678603057308
Absolute-Power,LUTHER,0.5998543171375741,0.5314751161596655,0.4591762805883014,0.5196135709130277,0.7862501764049233
Absolute-Power,SETH,0.5777442933442507,0.390297887750904,0.5616400740222038,0.5354181145491493,0.7692262217080076
Scream-2,SIDNEY,0.6398075754613964,0.465085807227342,0.49495058810000075,0.3595850542615163,0.7926334241058718
Scream-2,GALE,0.5348841411400107,0.5335700947559306,0.4535072993990581,0.39524528328083264,0.8161159922349115
Scream-2,DEREK,0.5461201530578638,0.3988798246816328,0.4442353992197879,0.4419122252940289,0.6971651535748633
Batman-2,ALFRED,0.4402774927160599,0.45861677318411004,0.5101525489170003,0.5549246972732088,0.8016372026025587
Batman-2,BRUCE,0.48576536044485624,0.5114495910179416,0.526216589410013,0.45701798985145176,0.7549714138365315
Batman-2,PENGUIN,0.4660757635345699,0.5205078077388505,0.4433886653802218,0.46309995951750865,0.820553041466229
Batman-2,SELINA,0.477476032565955,0.4760230100632476,0.47224148729041643,0.4593702967748665,0.7409961628974862
Someone-To-Watch-Over-Me,MIKE,0.5110571962292018,0.4738449472886642,0.4822988077245773,0.5180670657835623,0.8179755656366507
Someone-To-Watch-Over-Me,CLAIRE,0.5051239858280666,0.4492566658245377,0.5173507608320987,0.5202400034465627,0.7786751378592468
