y,kernel,gamma,C,mean_train_score,mean_test_score,score_gap,best_score,best_params
cOPN,linear,scale,1.2589254117941673,0.6735050224064261,0.6028259333033477,0.07067908910307841,0.6063702371008161,1.5085907086001784
cOPN,linear,scale,1.2798022139979537,0.6733784401279451,0.6018132750754995,0.07156516505244559,0.6063702371008161,1.5085907086001784
cOPN,linear,scale,1.3010252169108314,0.6748983092968632,0.6018132750754995,0.0730850342213637,0.6063702371008161,1.5085907086001784
cOPN,linear,scale,1.3226001615907366,0.6751515540199293,0.6018132750754995,0.07333827894442979,0.6063702371008161,1.5085907086001784
cOPN,linear,scale,1.344532884299761,0.6760381911320257,0.6018119899762256,0.07422620115580003,0.6063702371008161,1.5085907086001784
cOPN,linear,scale,1.3668293180829263,0.6765448409103663,0.6023183190901497,0.0742265218202166,0.6063702371008161,1.5085907086001784
cOPN,linear,scale,1.3894954943731377,0.6766715033549515,0.6033309773179978,0.07334052603695373,0.6063702371008161,1.5085907086001784
cOPN,linear,scale,1.4125375446227544,0.6775581404670477,0.6038373064319218,0.07372083403512586,0.6063702371008161,1.5085907086001784
cOPN,linear,scale,1.4359617019622146,0.6783181151345588,0.6048499646597699,0.07346815047478883,0.6063702371008161,1.5085907086001784
cOPN,linear,scale,1.4597743028861678,0.679204752246655,0.604342350446572,0.07486240180008297,0.6063702371008161,1.5085907086001784
cOPN,linear,scale,1.4839817889675653,0.6804712965264026,0.6053550086744202,0.07511628785198243,0.6063702371008161,1.5085907086001784
cOPN,linear,scale,1.5085907086001784,0.6818644230846315,0.6063702371008161,0.07549418598381541,0.6063702371008161,1.5085907086001784
cOPN,linear,scale,1.5336077187700117,0.6819910855292165,0.605862622887618,0.07612846264159845,0.6063702371008161,1.5085907086001784
cOPN,linear,scale,1.5590395868560905,0.6822444104183869,0.605862622887618,0.07638178753076885,0.6063702371008161,1.5085907086001784
cOPN,linear,scale,1.5848931924611136,0.6833842120874452,0.605862622887618,0.0775215891998271,0.6063702371008161,1.5085907086001784
