y,kernel,gamma,C,mean_train_score,mean_test_score,score_gap,best_score,best_params
cCON,linear,scale,1.2589254117941673,0.6532423982491723,0.5511598020947119,0.10208259615446036,0.5536927327636061,1.4597743028861678
cCON,linear,scale,1.2798022139979537,0.654128794862956,0.5511598020947119,0.10296899276824412,0.5536927327636061,1.4597743028861678
cCON,linear,scale,1.3010252169108314,0.6553953391427036,0.552173745421834,0.1032215937208697,0.5536927327636061,1.4597743028861678
cCON,linear,scale,1.3226001615907366,0.6569150479794132,0.5516674163079098,0.10524763167150342,0.5536927327636061,1.4597743028861678
cCON,linear,scale,1.344532884299761,0.6571684530346878,0.552680074535758,0.10448837849892989,0.5536927327636061,1.4597743028861678
cCON,linear,scale,1.3668293180829263,0.6583082547037462,0.5526787894364841,0.10562946526726213,0.5536927327636061,1.4597743028861678
cCON,linear,scale,1.3894954943731377,0.6595747188173896,0.55217246032256,0.10740225849482965,0.5536927327636061,1.4597743028861678
cCON,linear,scale,1.4125375446227544,0.6602080310403156,0.5531864036496821,0.10702162739063348,0.5536927327636061,1.4597743028861678
cCON,linear,scale,1.4359617019622146,0.6613478327093738,0.5531864036496821,0.10816142905969173,0.5536927327636061,1.4597743028861678
cCON,linear,scale,1.4597743028861678,0.6619808242678831,0.5536927327636061,0.10828809150427698,0.5536927327636061,1.4597743028861678
cCON,linear,scale,1.4839817889675653,0.6627406386031858,0.5531864036496821,0.10955423495350369,0.5536927327636061,1.4597743028861678
cCON,linear,scale,1.5085907086001784,0.6640071027168293,0.5531864036496821,0.1108206990671472,0.5536927327636061,1.4597743028861678
cCON,linear,scale,1.5336077187700117,0.6650202419413025,0.5531864036496821,0.11183383829162041,0.5536927327636061,1.4597743028861678
cCON,linear,scale,1.5590395868560905,0.6656533938320199,0.5531864036496821,0.11246699018233786,0.5536927327636061,1.4597743028861678
cCON,linear,scale,1.5848931924611136,0.6656534739981241,0.5536927327636061,0.11196074123451805,0.5536927327636061,1.4597743028861678
