y,kernel,gamma,C,mean_train_score,mean_test_score,score_gap,best_score,best_params
cEXT,linear,auto,1.2589254117941673,0.646023600901067,0.5466105506650389,0.09941305023602809,0.5516712716057316,1.3894954943731377
cEXT,linear,auto,1.2798022139979537,0.6476702126806744,0.5461042215511148,0.10156599112955955,0.5516712716057316,1.3894954943731377
cEXT,linear,auto,1.3010252169108314,0.6488101746819409,0.5466105506650389,0.10219962401690197,0.5516712716057316,1.3894954943731377
cEXT,linear,auto,1.3226001615907366,0.6496967316279331,0.5481295380068111,0.10156719362112199,0.5516712716057316,1.3894954943731377
cEXT,linear,auto,1.344532884299761,0.6507098708524062,0.5501522842639595,0.10055758658844671,0.5516712716057316,1.3894954943731377
cEXT,linear,auto,1.3668293180829263,0.6510900185183701,0.5496459551500353,0.10144406336833478,0.5516712716057316,1.3894954943731377
cEXT,linear,auto,1.3894954943731377,0.6526098075211839,0.5516712716057316,0.10093853591545232,0.5516712716057316,1.3894954943731377
cEXT,linear,auto,1.4125375446227544,0.6538765121331399,0.5506586133778835,0.10321789875525644,0.5516712716057316,1.3894954943731377
cEXT,linear,auto,1.4359617019622146,0.6545099045221698,0.5496459551500353,0.1048639493721345,0.5516712716057316,1.3894954943731377
cEXT,linear,auto,1.4597743028861678,0.6555231239127471,0.5481269678082632,0.10739615610448394,0.5516712716057316,1.3894954943731377
cEXT,linear,auto,1.4839817889675653,0.6571697356923545,0.5491396260361113,0.10803010965624316,0.5516712716057316,1.3894954943731377
cEXT,linear,auto,1.5085907086001784,0.6585630225827915,0.5481256827089893,0.11043733987380222,0.5516712716057316,1.3894954943731377
cEXT,linear,auto,1.5336077187700117,0.6602093136979822,0.5471117393818673,0.11309757431611489,0.5516712716057316,1.3894954943731377
cEXT,linear,auto,1.5590395868560905,0.661222292590247,0.5496433849514876,0.11157890763875944,0.5516712716057316,1.3894954943731377
cEXT,linear,auto,1.5848931924611136,0.6616020394256901,0.5506573282786096,0.11094471114708049,0.5516712716057316,1.3894954943731377
