y,kernel,gamma,C,mean_train_score,mean_test_score,score_gap,best_score,best_params
cNEU,linear,scale,1.2589254117941673,0.6794593597934921,0.5932223864293518,0.08623697336414038,0.5982895328664138,1.5085907086001784
cNEU,linear,scale,1.2798022139979537,0.6799658492396246,0.5927147722161538,0.08725107702347079,0.5982895328664138,1.5085907086001784
cNEU,linear,scale,1.3010252169108314,0.6809791487963059,0.5932198162308039,0.08775933256550206,0.5982895328664138,1.5085907086001784
cNEU,linear,scale,1.3226001615907366,0.6812324736854763,0.5942337595579259,0.08699871412755045,0.5982895328664138,1.5085907086001784
cNEU,linear,scale,1.344532884299761,0.6822456129099495,0.594232474458652,0.08801313845129743,0.5982895328664138,1.5085907086001784
cNEU,linear,scale,1.3668293180829263,0.6836386593020738,0.5942337595579259,0.08940489974414789,0.5982895328664138,1.5085907086001784
cNEU,linear,scale,1.3894954943731377,0.684525216248066,0.596767975326094,0.0877572409219719,0.5982895328664138,1.5085907086001784
cNEU,linear,scale,1.4125375446227544,0.685538275306435,0.5967679753260938,0.08877029998034114,0.5982895328664138,1.5085907086001784
cNEU,linear,scale,1.4359617019622146,0.6866783174738057,0.5967679753260938,0.08991034214771187,0.5982895328664138,1.5085907086001784
cNEU,linear,scale,1.4597743028861678,0.6875648744197979,0.598286962667866,0.0892779117519319,0.5982895328664138,1.5085907086001784
cNEU,linear,scale,1.4839817889675653,0.6888313385334413,0.597780633553942,0.0910507049794993,0.5982895328664138,1.5085907086001784
cNEU,linear,scale,1.5085907086001784,0.6885780938103752,0.5982895328664138,0.09028856094396132,0.5982895328664138,1.5085907086001784
cNEU,linear,scale,1.5336077187700117,0.6883248490873088,0.5972768746385658,0.09104797444874302,0.5982895328664138,1.5085907086001784
cNEU,linear,scale,1.5590395868560905,0.690097882813189,0.5957566021975197,0.09434128061566927,0.5982895328664138,1.5085907086001784
cNEU,linear,scale,1.5848931924611136,0.6909845199252851,0.5962616462121698,0.09472287371311527,0.5982895328664138,1.5085907086001784
