y,kernel,gamma,C,mean_train_score,mean_test_score,score_gap,best_score,best_params
cEXT,linear,scale,0.1,0.517223927978772,0.5172241855683352,-2.575895631240499e-07,0.5445890895071643,1
cEXT,linear,scale,0.2,0.517223927978772,0.5172241855683352,-2.575895631240499e-07,0.5445890895071643,1
cEXT,linear,scale,0.3,0.5178569195372813,0.5177317997815332,0.0001251197557481376,0.5445890895071643,1
cEXT,linear,scale,0.4,0.5371063243039578,0.5273559082439118,0.009750416060046008,0.5445890895071643,1
cEXT,linear,scale,0.5,0.5609157374079092,0.5374863458202146,0.023429391587694637,0.5445890895071643,1
cEXT,linear,scale,0.6,0.5854853656776842,0.5283698515710338,0.05711551410665039,0.5445890895071643,1
cEXT,linear,scale,0.7,0.6015700531501271,0.5349547002505943,0.0666153528995328,0.5445890895071643,1
cEXT,linear,scale,0.8,0.6105622048885291,0.5369864422026601,0.07357576268586896,0.5445890895071643,1
cEXT,linear,scale,0.9,0.6186686815080847,0.5430662468675705,0.0756024346405142,0.5445890895071643,1
cEXT,linear,scale,1.0,0.6298133733094973,0.5445890895071643,0.08522428380233293,0.5445890895071643,1
