y,kernel,gamma,C,mean_train_score,mean_test_score,score_gap,best_score,best_params
cOPN,linear,auto,1.0,0.662106925549739,0.6048563901561396,0.05725053539359948,0.607891794641136,1.7782794100389228
cOPN,linear,auto,1.014869629957459,0.6628668200511459,0.6053627192700637,0.05750410078108226,0.607891794641136,1.7782794100389228
cOPN,linear,auto,1.02996036580999,0.6633733094972784,0.6058690483839877,0.057504261113290656,0.607891794641136,1.7782794100389228
cOPN,linear,auto,1.0452754953204337,0.6640065415541001,0.6043487759429416,0.05965776561115854,0.607891794641136,1.7782794100389228
cOPN,linear,auto,1.0608183551394486,0.6648930985000922,0.6058677632847138,0.05902533521537834,0.607891794641136,1.7782794100389228
cOPN,linear,auto,1.0765923315324526,0.6652729255016394,0.6043474908436677,0.06092543465797173,0.607891794641136,1.7782794100389228
cOPN,linear,auto,1.0926008611173783,0.6653995879462246,0.6048538199575917,0.06054576798863287,0.607891794641136,1.7782794100389228
cOPN,linear,auto,1.108847431613395,0.6666660520598681,0.6043474908436677,0.062318561216200385,0.607891794641136,1.7782794100389228
cOPN,linear,auto,1.125335582600765,0.6671725415060005,0.6053601490715158,0.061812392434484664,0.607891794641136,1.7782794100389228
cOPN,linear,auto,1.142068906292,0.6680591786180968,0.6048538199575917,0.06320535866050514,0.607891794641136,1.7782794100389228
cOPN,linear,auto,1.1590510483144822,0.6689457355640889,0.6048538199575917,0.06409191560649719,0.607891794641136,1.7782794100389228
cOPN,linear,auto,1.1762857085047236,0.6697053895671832,0.6058664781854398,0.06383891138174336,0.607891794641136,1.7782794100389228
cOPN,linear,auto,1.1937766417144364,0.6702119591794198,0.6048525348583178,0.06535942432110198,0.607891794641136,1.7782794100389228
cOPN,linear,auto,1.2115276586285884,0.6714785836252717,0.6038385915311958,0.0676399920940759,0.607891794641136,1.7782794100389228
cOPN,linear,auto,1.2295426265956224,0.6724918030158489,0.6028246482040738,0.0696671548117751,0.607891794641136,1.7782794100389228
cOPN,linear,auto,1.2478254704700216,0.6732516173511516,0.6033322624172717,0.06991935493387991,0.607891794641136,1.7782794100389228
cOPN,linear,auto,1.2663801734674032,0.6732517776833599,0.6023196041894237,0.07093217349393621,0.607891794641136,1.7782794100389228
cOPN,linear,auto,1.2852107780323265,0.6737584274617007,0.6023196041894237,0.07143882327227702,0.607891794641136,1.7782794100389228
cOPN,linear,auto,1.3043213867190053,0.6752782966306186,0.6018132750754995,0.07346502155511903,0.607891794641136,1.7782794100389228
cOPN,linear,auto,1.3237161630851169,0.6752782164645144,0.6013056608623015,0.07397255560221283,0.607891794641136,1.7782794100389228
cOPN,linear,auto,1.3433993325989002,0.6760381911320257,0.6018119899762256,0.07422620115580003,0.607891794641136,1.7782794100389228
cOPN,linear,auto,1.3633751835597434,0.6765448409103663,0.6023183190901497,0.0742265218202166,0.607891794641136,1.7782794100389228
cOPN,linear,auto,1.3836480680324597,0.6764181784657811,0.6033309773179978,0.07308720114778333,0.607891794641136,1.7782794100389228
cOPN,linear,auto,1.4042224027954555,0.6773048155778774,0.6033309773179978,0.07397383825987958,0.607891794641136,1.7782794100389228
cOPN,linear,auto,1.425102670302998,0.6781914526899737,0.6048499646597699,0.0733414880302038,0.607891794641136,1.7782794100389228
cOPN,linear,auto,1.4462934196617905,0.6789513471913805,0.6048499646597699,0.07410138253161058,0.607891794641136,1.7782794100389228
cOPN,linear,auto,1.4677992676220695,0.6797113218588916,0.604342350446572,0.07536897141231957,0.607891794641136,1.7782794100389228
cOPN,linear,auto,1.4896248995834391,0.6811046087493285,0.6048486795604961,0.0762559291888324,0.607891794641136,1.7782794100389228
cOPN,linear,auto,1.5117750706156623,0.6817377606400462,0.6063702371008161,0.07536752353923015,0.607891794641136,1.7782794100389228
cOPN,linear,auto,1.5342546064946287,0.6819910855292165,0.605862622887618,0.07612846264159845,0.607891794641136,1.7782794100389228
cOPN,linear,auto,1.5570684047537309,0.6822444104183869,0.605862622887618,0.07638178753076885,0.607891794641136,1.7782794100389228
cOPN,linear,auto,1.5802214357508702,0.6832575496428601,0.605862622887618,0.07739492675524207,0.607891794641136,1.7782794100389228
cOPN,linear,auto,1.6037187437513303,0.6835108745320304,0.6063689520015421,0.07714192253048835,0.607891794641136,1.7782794100389228
cOPN,linear,auto,1.6275654480267538,0.6840175243103711,0.6063689520015421,0.07764857230882904,0.607891794641136,1.7782794100389228
cOPN,linear,auto,1.6517667439704578,0.6843974314780225,0.605356293773694,0.07904113770432841,0.607891794641136,1.7782794100389228
cOPN,linear,auto,1.6763279042293355,0.6847773386456739,0.605356293773694,0.07942104487197987,0.607891794641136,1.7782794100389228
cOPN,linear,auto,1.701254279852589,0.6851574061455336,0.605356293773694,0.07980111237183951,0.607891794641136,1.7782794100389228
cOPN,linear,auto,1.7265513014575404,0.6857904778701469,0.6063702371008161,0.07942024076933085,0.607891794641136,1.7782794100389228
cOPN,linear,auto,1.7522244804127836,0.6866770348161391,0.6058639079868919,0.08081312682924713,0.607891794641136,1.7782794100389228
cOPN,linear,auto,1.7782794100389228,0.6873102668729608,0.607891794641136,0.07941847223182485,0.607891794641136,1.7782794100389228
